,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_43,ensayo_43,ensayo_43,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
2018-09-08 19:00:00,9.0,4.0,2.0,5.0,3.0,6.0,6.0,3.0,5.0,8.0,21.0,36.0,15.0,27.0,15.0,28.0,23.0,18.0,22.0,22.0,25.0,19.0,65.0,49.0,50.0,23.0,30.0,26.0,19.0,22.0,47.0,38.0,44.0,20.0,31.0,26.0,31.0,23.0,61.0,28.0,21.0,40.0,27.0,13.0,14.0,15.0,48.37,63.08,45.44,45.09,46.03,66.47,34.32,50.94,41.14,67.42,44.85,45.67,70.41,68.6,2.7,0.9,0.5,0.3,0.2,0.3,0.3,0.2,0.1,0.1,0.1,0.1,1.47,1.24,1.32,1.42,1.23,1.26,0.06,0.01,0.06,0.3,0.3,0.2,0.6,0.2,0.9,0.2,0.2,0.4,0.2,13.0,7.0,10.0,2.0,5.0,3.0,2.0,1.0,7.0,6.0,10.0,1.0,5.0,2.0,3.0,1.0,19.0,1.0,1.0,7.0,4.0,1.0,2.0,1.0,45.0,38.0,36.0,21.0,23.0,22.0,16.0,21.0,36.0,28.0,29.0,18.0,24.0,23.0,27.0,21.0,31.0,26.0,19.0,29.0,21.0,12.0,11.0,14.0,12.0,7.0,20.0,11.0,11.0
2018-09-08 20:00:00,10.0,4.0,2.0,5.0,3.0,6.0,6.0,3.0,5.0,8.0,19.0,34.0,12.0,26.0,23.0,3.0,14.0,20.0,20.0,21.0,2.0,1.0,71.0,47.0,44.0,24.0,32.0,26.0,15.0,23.0,56.0,37.0,51.0,20.0,30.0,29.0,33.0,21.0,58.0,28.0,17.0,49.0,35.0,25.0,13.0,16.0,52.12,60.45,41.13,49.04,52.92,67.88,32.93,52.94,49.9,64.9,41.72,35.25,72.43,74.59,1.8,0.8,0.5,0.3,0.1,0.3,0.3,0.2,0.1,0.1,0.1,0.1,1.47,1.22,1.3,1.41,1.21,1.22,0.06,0.01,0.09,0.3,0.3,0.2,0.6,0.2,0.9,0.2,0.2,0.4,0.2,13.0,4.0,7.0,1.0,4.0,2.0,1.0,1.0,8.0,5.0,10.0,1.0,4.0,2.0,2.0,1.0,15.0,1.0,1.0,9.0,5.0,3.0,1.0,1.0,51.0,41.0,34.0,22.0,26.0,22.0,13.0,21.0,44.0,29.0,36.0,19.0,25.0,26.0,30.0,20.0,35.0,26.0,15.0,35.0,27.0,20.0,11.0,14.0,10.0,13.0,11.0,13.0,9.0
2018-09-08 21:00:00,9.0,4.0,2.0,5.0,3.0,6.0,6.0,4.0,5.0,8.0,20.0,27.0,13.0,22.0,25.0,11.0,16.0,19.0,22.0,17.0,7.0,9.0,82.0,67.0,69.0,43.0,43.0,35.0,22.0,46.0,84.0,47.0,111.0,45.0,42.0,43.0,33.0,22.0,87.0,48.0,33.0,49.0,77.0,45.0,22.0,29.0,42.81,44.95,29.52,36.27,37.03,48.65,15.77,35.94,35.96,49.36,36.71,14.87,62.55,58.08,2.1,1.2,0.6,0.2,0.2,0.4,0.4,0.3,0.1,0.1,0.1,0.1,1.52,1.23,1.32,1.42,1.22,1.22,0.1,0.01,0.1,0.4,0.3,0.2,0.6,0.2,0.9,0.2,0.3,0.4,0.3,14.0,6.0,8.0,2.0,2.0,2.0,1.0,1.0,10.0,3.0,27.0,1.0,3.0,1.0,1.0,1.0,19.0,2.0,1.0,5.0,11.0,8.0,1.0,1.0,60.0,58.0,58.0,40.0,39.0,32.0,20.0,44.0,68.0,42.0,70.0,44.0,38.0,42.0,32.0,21.0,57.0,44.0,31.0,41.0,60.0,33.0,20.0,27.0,11.0,13.0,13.0,11.0,11.0
2018-09-08 22:00:00,11.0,4.0,2.0,5.0,3.0,6.0,6.0,4.0,5.0,8.0,27.0,23.0,14.0,22.0,27.0,18.0,21.0,19.0,27.0,11.0,12.0,11.0,177.0,137.0,102.0,54.0,61.0,64.0,22.0,68.0,102.0,85.0,122.0,148.0,79.0,82.0,62.0,34.0,79.0,97.0,79.0,170.0,97.0,39.0,25.0,50.0,12.54,30.33,16.24,15.38,29.14,29.71,13.87,5.89,24.92,21.17,10.11,7.45,48.58,37.95,2.9,1.7,1.4,0.3,0.4,0.7,0.6,0.4,0.2,0.1,0.1,0.1,1.58,1.23,1.36,1.43,1.23,1.23,0.15,0.0,0.13,0.6,0.4,0.3,0.7,0.2,1.1,0.4,0.5,0.8,0.3,59.0,28.0,12.0,1.0,3.0,5.0,1.0,3.0,20.0,10.0,26.0,37.0,10.0,6.0,1.0,1.0,5.0,10.0,5.0,54.0,12.0,7.0,2.0,1.0,87.0,94.0,84.0,53.0,56.0,56.0,20.0,64.0,71.0,71.0,82.0,92.0,64.0,72.0,61.0,33.0,72.0,82.0,71.0,87.0,78.0,28.0,23.0,47.0,15.0,13.0,17.0,12.0,17.0
2018-09-08 23:00:00,10.0,4.0,2.0,6.0,3.0,6.0,6.0,4.0,5.0,9.0,34.0,33.0,13.0,30.0,28.0,17.0,22.0,18.0,25.0,12.0,15.0,13.0,147.0,170.0,128.0,68.0,89.0,95.0,37.0,66.0,122.0,116.0,151.0,164.0,81.0,105.0,98.0,79.0,97.0,126.0,134.0,250.0,73.0,39.0,51.0,64.0,6.03,19.92,5.64,2.25,21.22,29.55,2.56,4.43,6.89,6.08,7.81,6.5,17.48,23.1,4.8,2.5,3.6,0.4,0.5,1.1,1.0,0.6,0.5,0.2,0.1,0.2,1.66,1.25,1.47,1.45,1.23,1.33,0.21,0.02,0.14,0.6,0.6,0.3,0.9,0.2,1.1,0.5,0.7,1.1,0.4,44.0,41.0,18.0,1.0,12.0,18.0,4.0,2.0,26.0,17.0,42.0,54.0,9.0,17.0,5.0,9.0,8.0,19.0,22.0,95.0,3.0,7.0,2.0,1.0,80.0,107.0,101.0,66.0,70.0,68.0,31.0,63.0,83.0,90.0,87.0,81.0,67.0,80.0,90.0,65.0,86.0,97.0,100.0,104.0,68.0,28.0,48.0,62.0,20.0,15.0,18.0,9.0,15.0
2018-09-09 00:00:00,10.0,4.0,3.0,7.0,4.0,6.0,6.0,5.0,5.0,10.0,31.0,36.0,16.0,24.0,28.0,22.0,19.0,21.0,20.0,18.0,16.0,15.0,152.0,125.0,126.0,94.0,122.0,115.0,64.0,117.0,111.0,89.0,137.0,123.0,53.0,88.0,101.0,115.0,117.0,69.0,156.0,305.0,77.0,41.0,61.0,67.0,11.33,3.94,5.45,0.84,3.08,2.58,7.62,4.2,4.96,24.29,8.22,4.53,10.39,18.23,4.1,2.5,4.5,1.0,0.5,1.5,1.0,0.6,0.7,0.3,0.1,0.3,1.63,1.29,1.53,1.48,1.26,1.35,0.15,0.04,0.19,0.5,0.5,0.3,0.9,0.2,1.0,0.4,0.5,1.2,0.4,51.0,20.0,17.0,7.0,34.0,34.0,11.0,18.0,22.0,13.0,32.0,33.0,4.0,5.0,6.0,25.0,17.0,4.0,43.0,131.0,4.0,8.0,3.0,1.0,74.0,94.0,99.0,84.0,70.0,64.0,47.0,90.0,78.0,70.0,88.0,72.0,47.0,80.0,91.0,77.0,90.0,63.0,89.0,105.0,71.0,28.0,57.0,65.0,19.0,15.0,15.0,11.0,11.0
2018-09-09 01:00:00,10.0,4.0,4.0,7.0,4.0,7.0,6.0,5.0,5.0,10.0,27.0,37.0,18.0,23.0,25.0,40.0,17.0,23.0,27.0,25.0,24.0,24.0,111.0,152.0,184.0,127.0,183.0,105.0,80.0,107.0,114.0,99.0,134.0,111.0,74.0,102.0,136.0,66.0,128.0,69.0,148.0,117.0,102.0,39.0,59.0,96.0,7.89,2.78,5.42,1.0,2.2,3.11,5.39,3.76,7.73,14.69,7.86,4.62,10.21,6.13,4.2,2.9,4.5,1.7,0.5,2.2,0.8,0.7,0.6,0.4,0.1,0.4,1.67,1.31,1.5,1.5,1.25,1.36,0.17,0.06,0.13,0.4,0.5,0.4,0.8,0.3,1.0,0.4,0.4,0.6,0.4,36.0,41.0,51.0,27.0,71.0,32.0,24.0,20.0,35.0,17.0,38.0,33.0,15.0,22.0,28.0,4.0,31.0,3.0,39.0,37.0,14.0,10.0,3.0,13.0,56.0,90.0,105.0,85.0,74.0,57.0,43.0,76.0,60.0,73.0,76.0,61.0,51.0,67.0,93.0,60.0,81.0,64.0,87.0,61.0,80.0,24.0,54.0,76.0,16.0,14.0,15.0,15.0,16.0
2018-09-09 02:00:00,10.0,5.0,3.0,6.0,4.0,6.0,6.0,5.0,7.0,10.0,33.0,24.0,15.0,28.0,28.0,41.0,10.0,28.0,31.0,19.0,29.0,22.0,93.0,209.0,142.0,119.0,125.0,72.0,61.0,66.0,108.0,139.0,159.0,93.0,138.0,85.0,104.0,84.0,144.0,119.0,56.0,86.0,95.0,36.0,46.0,49.0,5.78,2.06,4.16,1.0,3.56,8.99,3.49,3.62,4.89,5.18,7.45,3.55,21.23,23.56,5.1,4.3,1.7,3.1,0.5,1.8,0.9,0.8,0.3,0.6,0.1,0.3,1.77,1.31,1.38,1.54,1.26,1.29,0.24,0.05,0.09,0.4,0.6,0.4,0.6,0.3,0.9,0.4,0.4,0.5,0.4,29.0,77.0,35.0,28.0,43.0,14.0,15.0,5.0,30.0,41.0,50.0,17.0,55.0,22.0,15.0,18.0,39.0,26.0,1.0,21.0,12.0,12.0,2.0,2.0,48.0,91.0,88.0,76.0,59.0,50.0,38.0,59.0,62.0,76.0,83.0,67.0,53.0,51.0,80.0,57.0,84.0,79.0,54.0,54.0,77.0,18.0,43.0,45.0,20.0,17.0,10.0,19.0,18.0
2018-09-09 03:00:00,10.0,5.0,3.0,7.0,3.0,6.0,6.0,5.0,7.0,10.0,32.0,19.0,13.0,26.0,29.0,19.0,9.0,29.0,23.0,20.0,15.0,9.0,91.0,174.0,101.0,104.0,99.0,53.0,44.0,44.0,90.0,105.0,159.0,63.0,135.0,85.0,89.0,100.0,84.0,89.0,43.0,65.0,52.0,33.0,53.0,25.0,7.08,2.76,4.26,1.78,4.28,16.25,4.6,17.07,5.29,4.02,8.22,4.33,9.21,45.86,5.8,4.3,1.4,1.6,0.6,1.2,1.0,0.8,0.2,0.3,0.1,0.2,1.73,1.31,1.39,1.55,1.28,1.31,0.19,0.04,0.09,0.3,0.6,0.4,0.6,0.2,0.8,0.3,0.3,0.4,0.3,32.0,57.0,22.0,22.0,31.0,7.0,8.0,1.0,29.0,21.0,61.0,12.0,52.0,27.0,15.0,24.0,20.0,9.0,1.0,12.0,6.0,10.0,3.0,1.0,42.0,87.0,68.0,70.0,51.0,42.0,31.0,42.0,45.0,73.0,66.0,44.0,55.0,44.0,66.0,63.0,53.0,76.0,42.0,46.0,43.0,19.0,49.0,24.0,17.0,17.0,9.0,19.0,13.0
2018-09-09 04:00:00,10.0,4.0,2.0,7.0,3.0,6.0,6.0,4.0,6.0,10.0,20.0,14.0,10.0,26.0,15.0,10.0,6.0,17.0,17.0,19.0,2.0,1.0,113.0,85.0,33.0,54.0,38.0,35.0,33.0,44.0,42.0,71.0,41.0,23.0,80.0,63.0,37.0,62.0,46.0,65.0,47.0,65.0,16.0,34.0,37.0,16.0,13.64,16.79,10.46,9.41,7.93,11.17,34.35,47.27,6.12,9.99,9.44,7.52,16.98,76.09,3.7,1.5,0.7,0.8,0.5,0.9,0.5,0.3,0.1,0.2,0.2,0.1,1.58,1.3,1.47,1.5,1.26,1.37,0.08,0.04,0.1,0.4,0.5,0.3,0.6,0.2,0.7,0.2,0.2,0.4,0.2,45.0,13.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,5.0,3.0,1.0,17.0,12.0,1.0,8.0,10.0,2.0,1.0,13.0,1.0,9.0,2.0,1.0,44.0,65.0,31.0,50.0,34.0,32.0,30.0,43.0,37.0,63.0,36.0,22.0,53.0,44.0,36.0,51.0,31.0,61.0,45.0,45.0,15.0,20.0,34.0,15.0,9.0,6.0,7.0,9.0,9.0
2018-09-09 05:00:00,10.0,4.0,2.0,7.0,3.0,6.0,6.0,4.0,5.0,9.0,15.0,8.0,11.0,19.0,6.0,11.0,1.0,7.0,10.0,18.0,26.0,19.0,110.0,68.0,52.0,45.0,50.0,42.0,28.0,46.0,58.0,38.0,51.0,44.0,39.0,76.0,45.0,38.0,48.0,32.0,57.0,89.0,24.0,31.0,35.0,19.0,22.32,14.57,7.2,9.1,20.07,11.7,35.11,27.95,19.96,29.57,7.35,4.75,13.13,61.96,2.0,1.0,1.0,0.8,0.3,0.9,0.4,0.2,0.1,0.2,0.1,0.1,1.54,1.3,1.46,1.47,1.25,1.35,0.07,0.04,0.11,0.4,0.3,0.2,0.6,0.2,0.7,0.2,0.2,0.5,0.2,37.0,5.0,3.0,2.0,8.0,3.0,2.0,3.0,6.0,3.0,4.0,1.0,3.0,20.0,1.0,1.0,6.0,1.0,5.0,24.0,1.0,7.0,2.0,1.0,53.0,60.0,48.0,42.0,39.0,38.0,25.0,41.0,49.0,33.0,45.0,43.0,35.0,46.0,44.0,36.0,38.0,30.0,49.0,52.0,22.0,20.0,32.0,17.0,8.0,2.0,1.0,3.0,2.0
2018-09-09 06:00:00,10.0,4.0,2.0,8.0,3.0,6.0,6.0,4.0,5.0,9.0,14.0,9.0,12.0,20.0,18.0,18.0,3.0,10.0,12.0,18.0,9.0,12.0,107.0,56.0,45.0,35.0,75.0,71.0,49.0,49.0,68.0,38.0,48.0,40.0,26.0,56.0,36.0,43.0,43.0,30.0,66.0,103.0,19.0,30.0,34.0,24.0,25.71,20.77,4.6,0.96,10.31,6.86,20.83,26.4,9.29,25.86,7.25,4.91,15.75,41.42,2.0,1.2,1.6,2.1,0.2,1.0,0.4,0.2,0.2,0.3,0.1,0.1,1.57,1.37,1.52,1.5,1.29,1.37,0.07,0.07,0.14,0.4,0.3,0.2,0.6,0.2,0.7,0.2,0.2,0.6,0.2,31.0,4.0,2.0,1.0,22.0,13.0,4.0,3.0,7.0,5.0,5.0,1.0,1.0,6.0,1.0,2.0,3.0,1.0,10.0,33.0,1.0,5.0,2.0,1.0,59.0,50.0,41.0,33.0,41.0,52.0,43.0,44.0,56.0,31.0,40.0,39.0,24.0,46.0,35.0,41.0,38.0,29.0,50.0,52.0,17.0,22.0,30.0,22.0,8.0,12.0,3.0,4.0,7.0
2018-09-09 07:00:00,11.0,4.0,3.0,8.0,3.0,7.0,6.0,4.0,5.0,8.0,14.0,10.0,9.0,23.0,8.0,5.0,22.0,11.0,20.0,18.0,17.0,15.0,121.0,56.0,35.0,45.0,93.0,68.0,50.0,67.0,76.0,44.0,44.0,28.0,23.0,35.0,34.0,28.0,23.0,27.0,75.0,86.0,14.0,27.0,46.0,24.0,21.67,10.31,4.71,1.0,3.33,2.6,15.44,37.09,13.98,27.81,6.89,7.18,3.53,38.83,1.9,1.1,2.5,2.9,0.2,1.4,0.3,0.2,0.3,0.3,0.1,0.2,1.57,1.34,1.55,1.5,1.28,1.43,0.07,0.06,0.12,0.4,0.3,0.2,0.6,0.2,0.8,0.2,0.2,0.5,0.2,53.0,5.0,1.0,2.0,34.0,20.0,10.0,13.0,22.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,26.0,1.0,3.0,4.0,1.0,39.0,49.0,33.0,41.0,41.0,37.0,35.0,47.0,42.0,36.0,38.0,26.0,21.0,34.0,32.0,27.0,20.0,26.0,51.0,47.0,13.0,23.0,40.0,21.0,7.0,3.0,21.0,6.0,13.0
2018-09-09 08:00:00,10.0,4.0,3.0,7.0,3.0,6.0,6.0,4.0,5.0,9.0,15.0,4.0,9.0,23.0,12.0,13.0,23.0,14.0,19.0,16.0,5.0,7.0,84.0,55.0,30.0,43.0,117.0,46.0,34.0,68.0,65.0,58.0,34.0,25.0,39.0,70.0,27.0,33.0,24.0,32.0,71.0,71.0,29.0,27.0,23.0,55.0,20.45,11.88,4.06,5.49,4.71,6.61,8.3,33.03,10.34,20.34,7.72,4.79,23.27,21.73,1.8,0.8,1.4,1.9,0.2,1.1,0.4,0.1,0.2,0.3,0.1,0.2,1.63,1.32,1.49,1.56,1.27,1.39,0.07,0.05,0.1,0.3,0.3,0.2,0.6,0.2,0.8,0.2,0.2,0.4,0.2,29.0,3.0,2.0,3.0,47.0,4.0,6.0,10.0,14.0,7.0,4.0,1.0,4.0,21.0,1.0,1.0,3.0,1.0,10.0,15.0,4.0,5.0,2.0,7.0,39.0,50.0,28.0,39.0,45.0,41.0,25.0,52.0,43.0,47.0,27.0,23.0,33.0,38.0,26.0,32.0,21.0,30.0,55.0,48.0,24.0,20.0,20.0,44.0,9.0,6.0,23.0,9.0,12.0
2018-09-09 09:00:00,10.0,4.0,2.0,7.0,3.0,6.0,6.0,4.0,5.0,8.0,19.0,4.0,16.0,21.0,17.0,19.0,5.0,16.0,19.0,17.0,8.0,11.0,101.0,50.0,31.0,29.0,77.0,45.0,24.0,73.0,55.0,59.0,36.0,31.0,44.0,68.0,25.0,33.0,32.0,45.0,64.0,69.0,31.0,35.0,23.0,51.0,24.05,27.54,5.14,10.71,11.19,10.37,17.99,32.98,10.89,19.62,10.97,4.56,34.33,32.28,1.5,0.7,1.0,1.3,0.2,1.0,0.2,0.1,0.1,0.2,0.1,0.2,1.56,1.31,1.51,1.5,1.26,1.4,0.06,0.05,0.11,0.4,0.2,0.2,0.6,0.2,0.7,0.2,0.2,0.5,0.2,41.0,5.0,2.0,2.0,23.0,8.0,5.0,15.0,10.0,12.0,6.0,1.0,7.0,20.0,1.0,1.0,5.0,5.0,9.0,17.0,2.0,13.0,2.0,6.0,38.0,42.0,28.0,25.0,42.0,33.0,16.0,50.0,41.0,40.0,28.0,29.0,33.0,38.0,23.0,31.0,25.0,37.0,50.0,44.0,28.0,16.0,19.0,42.0,12.0,9.0,6.0,11.0,13.0
2018-09-09 10:00:00,11.0,4.0,3.0,7.0,3.0,6.0,6.0,4.0,5.0,9.0,20.0,5.0,16.0,20.0,23.0,10.0,3.0,14.0,16.0,12.0,14.0,15.0,154.0,40.0,20.0,28.0,68.0,42.0,29.0,117.0,42.0,40.0,25.0,18.0,34.0,35.0,19.0,26.0,17.0,51.0,56.0,74.0,15.0,35.0,46.0,19.0,41.82,39.17,12.76,20.35,22.01,13.88,31.4,51.42,32.49,30.46,18.26,11.83,32.83,58.72,1.3,0.7,1.1,1.0,0.2,0.6,0.4,0.1,0.2,0.2,0.1,0.2,1.5,1.32,1.45,1.46,1.28,1.38,0.05,0.04,0.07,0.4,0.2,0.2,0.6,0.2,0.7,0.2,0.2,0.5,0.2,72.0,5.0,2.0,3.0,19.0,10.0,8.0,42.0,7.0,8.0,5.0,1.0,6.0,5.0,2.0,1.0,4.0,9.0,12.0,22.0,2.0,12.0,9.0,1.0,43.0,32.0,17.0,24.0,39.0,27.0,17.0,53.0,31.0,29.0,18.0,16.0,24.0,27.0,16.0,24.0,11.0,38.0,38.0,41.0,11.0,17.0,32.0,17.0,14.0,15.0,3.0,8.0,8.0
2018-09-09 11:00:00,9.0,4.0,2.0,7.0,3.0,6.0,6.0,4.0,5.0,9.0,14.0,7.0,17.0,20.0,18.0,36.0,7.0,15.0,15.0,17.0,25.0,21.0,39.0,38.0,27.0,31.0,21.0,25.0,19.0,33.0,29.0,26.0,25.0,14.0,18.0,27.0,20.0,22.0,15.0,23.0,28.0,41.0,12.0,18.0,33.0,18.0,52.64,46.41,39.87,52.23,53.87,43.43,43.9,59.74,44.0,52.65,44.76,40.47,47.73,61.95,1.0,0.4,0.6,1.3,0.1,0.7,0.3,0.1,0.1,0.2,0.1,0.2,1.49,1.28,1.35,1.45,1.26,1.27,0.04,0.03,0.08,0.3,0.2,0.2,0.5,0.2,0.7,0.1,0.2,0.4,0.2,8.0,7.0,4.0,4.0,3.0,5.0,4.0,6.0,4.0,6.0,5.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,4.0,9.0,2.0,3.0,7.0,1.0,27.0,28.0,21.0,24.0,17.0,18.0,14.0,23.0,23.0,17.0,16.0,12.0,12.0,19.0,17.0,20.0,9.0,19.0,22.0,27.0,8.0,14.0,23.0,16.0,8.0,12.0,4.0,10.0,8.0
2018-09-09 12:00:00,9.0,4.0,3.0,7.0,4.0,6.0,6.0,4.0,5.0,8.0,11.0,20.0,17.0,20.0,18.0,8.0,12.0,14.0,10.0,25.0,16.0,14.0,40.0,28.0,35.0,20.0,18.0,20.0,18.0,19.0,28.0,26.0,32.0,17.0,17.0,16.0,26.0,17.0,26.0,13.0,21.0,35.0,12.0,10.0,20.0,13.0,64.5,65.92,49.44,62.25,64.38,62.72,51.06,65.61,53.58,72.91,54.25,67.26,64.06,73.62,0.6,0.3,0.3,0.8,0.1,0.5,0.2,0.1,0.1,0.2,0.1,0.1,1.44,1.28,1.31,1.41,1.26,1.24,0.03,0.02,0.07,0.3,0.2,0.2,0.5,0.2,0.7,0.1,0.2,0.4,0.2,8.0,4.0,6.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,7.0,2.0,3.0,2.0,3.0,1.0,7.0,1.0,2.0,8.0,2.0,1.0,4.0,1.0,28.0,23.0,26.0,17.0,13.0,15.0,13.0,16.0,23.0,17.0,21.0,13.0,12.0,13.0,22.0,16.0,14.0,12.0,18.0,23.0,8.0,8.0,15.0,11.0,3.0,11.0,8.0,8.0,4.0
2018-09-09 13:00:00,9.0,4.0,2.0,7.0,4.0,6.0,6.0,3.0,5.0,8.0,19.0,25.0,15.0,26.0,16.0,9.0,17.0,7.0,17.0,23.0,7.0,5.0,38.0,32.0,30.0,17.0,23.0,25.0,19.0,45.0,40.0,27.0,37.0,17.0,23.0,22.0,24.0,21.0,20.0,15.0,28.0,39.0,12.0,9.0,20.0,14.0,70.54,71.2,52.98,67.88,72.25,55.15,51.83,76.56,59.28,80.98,57.98,78.2,70.03,82.66,0.7,0.4,0.4,1.2,0.1,0.3,0.2,0.2,0.1,0.2,0.1,0.1,1.44,1.28,1.3,1.4,1.25,1.24,0.04,0.03,0.07,0.3,0.2,0.2,0.6,0.2,0.8,0.2,0.2,0.4,0.2,7.0,4.0,4.0,2.0,4.0,4.0,3.0,8.0,6.0,5.0,9.0,2.0,5.0,3.0,3.0,1.0,5.0,1.0,3.0,8.0,2.0,1.0,4.0,1.0,28.0,26.0,23.0,15.0,17.0,19.0,14.0,33.0,31.0,18.0,23.0,13.0,15.0,18.0,20.0,19.0,12.0,13.0,23.0,26.0,8.0,7.0,14.0,13.0,11.0,8.0,13.0,1.0,7.0
2018-09-09 14:00:00,8.0,4.0,2.0,7.0,4.0,6.0,6.0,4.0,5.0,6.0,14.0,21.0,15.0,20.0,15.0,3.0,29.0,17.0,18.0,22.0,5.0,6.0,41.0,23.0,33.0,17.0,24.0,23.0,13.0,34.0,38.0,26.0,37.0,22.0,23.0,21.0,21.0,16.0,16.0,17.0,35.0,34.0,18.0,8.0,17.0,13.0,85.7,80.2,64.94,80.23,85.17,66.91,61.83,81.95,73.3,86.87,69.4,94.25,78.93,93.87,0.8,0.3,0.5,0.8,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.1,1.43,1.25,1.3,1.39,1.23,1.24,0.04,0.03,0.06,0.3,0.2,0.2,0.6,0.2,0.8,0.2,0.2,0.4,0.2,7.0,3.0,6.0,2.0,4.0,4.0,2.0,5.0,5.0,6.0,8.0,3.0,5.0,4.0,2.0,1.0,4.0,1.0,4.0,7.0,3.0,1.0,3.0,1.0,30.0,19.0,24.0,14.0,19.0,18.0,10.0,27.0,31.0,18.0,24.0,18.0,16.0,16.0,17.0,14.0,10.0,15.0,28.0,24.0,12.0,6.0,12.0,12.0,8.0,9.0,24.0,10.0,10.0
2018-09-09 15:00:00,8.0,4.0,2.0,7.0,4.0,6.0,6.0,3.0,5.0,6.0,12.0,22.0,12.0,12.0,15.0,1.0,27.0,26.0,21.0,21.0,1.0,3.0,32.0,29.0,30.0,14.0,19.0,19.0,10.0,23.0,31.0,20.0,28.0,15.0,22.0,16.0,15.0,14.0,45.0,19.0,17.0,30.0,17.0,7.0,11.0,12.0,90.27,97.55,77.3,93.63,100.8,82.46,75.02,102.4,81.86,90.9,80.56,108.8,92.42,106.2,0.8,0.4,0.5,0.5,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,1.44,1.24,1.29,1.39,1.21,1.22,0.05,0.03,0.08,0.3,0.2,0.2,0.6,0.2,0.8,0.1,0.2,0.4,0.2,6.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,2.0,5.0,2.0,1.0,1.0,14.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,23.0,23.0,22.0,11.0,16.0,16.0,8.0,19.0,25.0,14.0,20.0,13.0,15.0,13.0,13.0,12.0,24.0,18.0,15.0,21.0,12.0,6.0,7.0,11.0,8.0,7.0,22.0,19.0,15.0
2018-09-09 16:00:00,8.0,4.0,1.0,7.0,3.0,6.0,6.0,3.0,5.0,5.0,13.0,14.0,10.0,15.0,16.0,1.0,9.0,16.0,22.0,16.0,1.0,1.0,35.0,20.0,22.0,12.0,16.0,16.0,7.0,16.0,26.0,18.0,27.0,13.0,19.0,14.0,15.0,12.0,18.0,18.0,12.0,32.0,9.0,6.0,10.0,10.0,105.2,106.0,86.67,105.9,113.6,97.09,86.78,114.2,95.54,98.3,87.04,116.1,104.2,118.6,0.6,0.4,0.3,0.3,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,1.43,1.23,1.29,1.39,1.2,1.22,0.04,0.03,0.07,0.3,0.2,0.2,0.5,0.2,0.8,0.1,0.2,0.4,0.2,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,26.0,18.0,18.0,10.0,14.0,13.0,6.0,14.0,22.0,14.0,20.0,11.0,15.0,11.0,14.0,10.0,11.0,17.0,11.0,22.0,7.0,4.0,6.0,8.0,8.0,9.0,7.0,8.0,13.0
