,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_42,ensayo_44,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
2018-01-04 06:00:00,2.0,1.0,1.0,1.0,2.0,2.0,5.0,9.0,10.0,6.0,4.0,1.0,13.0,12.0,4.0,2.0,7.0,4.0,9.0,3.0,5.0,4.0,5.0,14.0,14.0,70.0,11.0,27.0,20.0,18.0,9.0,31.0,10.0,45.0,35.0,19.0,25.0,19.0,13.0,12.0,8.0,17.0,5.0,18.0,11.0,8.0,10.0,35.0,2.0,39.0,12.5,12.0,30.0,49.0,22.0,55.0,19.0,23.0,34.0,3.0,33.0,34.0,30.0,40.0,29.0,5.0,29.0,35.0,6.0,45.0,2.4,0.1,0.1,0.3,1.5,0.1,0.9,0.2,1.7,1.2,1.0,1.1,0.2,0.1,0.1,0.1,0.5,0.5,0.7,0.5,0.2,0.5,1.0,18.0,1.0,2.0,3.0,3.0,1.0,6.0,3.0,9.0,6.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,12.0,42.0,9.0,24.0,16.0,14.0,7.0,22.0,6.0,31.0,26.0,15.0,19.0,12.0,11.0,10.0,6.0,15.0,3.0,15.0,7.0,6.0,7.0,5.0,5.0,4.0,2.0,8.0,6.0,9.0,2.0
2018-01-04 07:00:00,2.0,1.0,1.0,1.0,2.0,2.0,3.0,13.0,12.0,6.0,3.0,3.0,13.0,12.0,7.0,2.0,5.0,6.0,8.0,2.0,6.0,2.0,7.0,12.0,19.0,79.0,23.0,31.0,24.0,18.0,16.0,56.0,16.0,61.0,40.0,28.0,36.0,24.0,15.0,16.0,7.0,43.0,5.0,44.0,14.0,17.0,16.0,32.0,1.0,26.0,16.0,24.0,29.0,28.0,14.0,51.0,11.0,20.0,26.0,4.0,29.0,31.0,29.0,42.0,12.5,5.0,14.0,31.0,7.0,40.0,1.9,0.2,0.1,0.5,0.7,0.1,0.5,0.2,1.7,1.3,1.0,1.1,0.3,0.1,0.1,0.1,0.5,0.6,0.8,0.5,0.2,0.5,2.0,25.0,2.0,2.0,3.0,2.0,1.0,14.0,3.0,11.0,7.0,3.0,6.0,6.0,1.0,1.0,1.0,6.0,1.0,7.0,3.0,6.0,3.0,16.0,42.0,20.0,28.0,19.0,15.0,14.0,35.0,10.0,44.0,29.0,23.0,27.0,16.0,13.0,14.0,5.0,34.0,3.0,33.0,9.0,8.0,12.0,2.0,3.0,2.0,2.0,11.0,5.0,2.0,6.0
2018-01-04 08:00:00,2.0,1.0,1.0,1.0,2.0,2.0,6.0,16.0,7.0,8.0,4.0,4.0,15.0,10.0,4.0,5.0,7.0,1.0,9.0,2.0,9.0,4.0,9.0,8.0,32.0,94.0,22.0,38.0,37.0,21.0,15.0,106.0,25.0,49.0,48.0,30.0,28.0,29.0,18.0,19.0,7.0,51.0,9.0,76.0,16.0,22.0,21.0,23.0,1.0,27.0,13.0,18.0,30.0,28.0,8.0,48.0,12.0,16.0,24.0,9.0,24.0,18.0,26.0,41.0,11.5,9.0,6.0,29.0,6.0,38.0,1.9,0.3,0.1,2.4,0.7,0.1,0.6,0.4,1.7,1.3,1.0,1.1,0.3,0.1,0.1,0.1,0.5,0.6,0.8,0.5,0.2,0.5,5.0,35.0,2.0,4.0,6.0,3.0,1.0,35.0,5.0,4.0,8.0,4.0,3.0,5.0,1.0,1.0,1.0,9.0,2.0,19.0,3.0,7.0,5.0,24.0,41.0,19.0,32.0,29.0,16.0,13.0,52.0,18.0,43.0,35.0,24.0,23.0,21.0,16.0,16.0,5.0,37.0,6.0,47.0,11.0,11.0,13.0,3.0,2.0,5.0,2.0,12.0,3.0,1.0,3.0
2018-01-04 09:00:00,2.0,1.0,1.0,1.0,2.0,2.0,7.0,16.0,7.0,8.0,3.0,6.0,2.0,19.0,7.0,5.0,7.0,2.0,10.0,4.0,12.0,8.0,8.0,11.0,33.0,118.0,26.0,38.0,38.0,31.0,10.0,107.0,26.0,57.0,45.0,33.0,26.0,30.0,2.0,18.0,7.0,72.0,10.0,89.0,16.0,13.0,23.0,23.0,2.0,25.0,10.5,21.0,22.0,40.0,8.0,47.0,11.0,19.0,22.0,13.0,26.0,20.0,27.0,39.0,6.5,10.0,5.0,28.0,6.0,36.0,2.2,0.2,0.1,4.1,1.0,0.1,0.8,0.5,1.6,1.2,1.0,1.1,0.3,0.1,0.1,0.1,0.5,0.5,0.8,0.5,0.2,0.5,4.0,46.0,2.0,7.0,8.0,5.0,1.0,39.0,6.0,9.0,8.0,4.0,4.0,6.0,26.0,1.0,1.0,18.0,3.0,26.0,3.0,3.0,5.0,27.0,47.0,22.0,28.0,26.0,23.0,8.0,47.0,17.0,44.0,32.0,27.0,20.0,21.0,26.0,16.0,5.0,44.0,6.0,50.0,11.0,8.0,15.0,6.0,3.0,3.0,6.0,12.0,8.0,1.0,5.0
2018-01-04 10:00:00,2.0,1.0,1.0,1.0,2.0,2.0,6.0,24.0,9.0,12.0,4.0,8.0,15.0,9.0,10.0,5.0,8.0,4.0,10.0,7.0,15.0,10.0,9.0,17.0,35.0,98.0,27.0,39.0,27.0,33.0,12.0,86.0,21.0,50.0,42.0,10.0,34.0,33.0,16.0,17.0,8.0,54.0,7.0,74.0,18.0,10.0,23.0,24.0,6.0,26.0,12.5,29.0,26.0,31.0,13.0,53.0,18.0,20.0,24.0,14.0,25.0,26.0,28.0,40.0,14.0,7.0,10.0,31.0,16.0,36.0,4.3,0.2,0.1,8.3,1.0,0.1,0.8,0.5,1.6,1.3,1.0,1.1,0.3,0.1,0.1,0.1,0.5,0.5,0.8,0.5,0.2,0.5,5.0,35.0,3.0,9.0,5.0,9.0,2.0,30.0,6.0,8.0,8.0,0.3,10.0,7.0,2.0,2.0,1.0,12.0,1.0,20.0,5.0,2.0,5.0,27.0,45.0,22.0,26.0,20.0,20.0,9.0,40.0,13.0,37.0,30.0,0.3,19.0,23.0,14.0,14.0,6.0,36.0,5.0,43.0,11.0,7.0,15.0,7.0,3.0,2.0,4.0,11.0,9.0,1.0,7.0
2018-01-04 11:00:00,2.0,1.0,1.0,1.0,2.0,2.0,6.0,19.0,6.0,8.0,2.0,7.0,10.0,2.0,0.2,8.0,9.0,10.0,8.0,5.0,10.0,5.0,5.0,8.0,29.0,47.0,21.0,59.0,25.0,25.0,12.0,73.0,22.0,46.0,35.0,0.2,31.0,34.0,15.0,18.0,9.0,47.0,6.0,50.0,15.0,9.0,19.0,31.0,18.0,34.0,12.5,37.0,31.0,35.0,15.0,56.0,26.0,27.0,30.0,19.0,27.0,31.0,30.0,38.0,14.5,6.0,24.0,39.0,28.0,42.0,2.5,0.3,0.1,4.2,0.5,0.1,0.5,0.5,1.5,1.3,1.0,1.1,0.2,0.1,0.1,0.1,0.5,0.5,0.8,0.5,0.2,0.5,5.0,11.0,4.0,15.0,6.0,5.0,2.0,25.0,7.0,9.0,7.0,0.2,9.0,9.0,2.0,3.0,1.0,10.0,1.0,12.0,4.0,1.0,4.0,21.0,31.0,15.0,35.0,17.0,17.0,9.0,35.0,12.0,32.0,25.0,0.2,18.0,20.0,12.0,13.0,7.0,32.0,4.0,31.0,8.0,7.0,12.0,7.0,10.0,2.0,3.0,10.0,6.0,1.0,10.0
2018-01-04 12:00:00,2.0,1.0,1.0,1.0,2.0,2.0,4.0,14.0,4.0,12.0,4.0,7.0,8.0,7.0,0.2,11.0,11.0,10.0,1.0,6.0,14.0,2.0,15.0,2.0,27.0,37.0,22.0,54.0,22.0,26.0,12.0,51.0,25.0,47.0,30.0,0.2,26.0,35.0,16.0,12.0,8.0,43.0,7.0,42.0,12.0,9.0,25.0,37.0,27.0,38.0,15.0,41.0,32.0,38.0,23.0,56.0,29.0,35.0,0.2,23.0,32.0,34.0,41.0,42.0,22.5,7.0,30.0,43.0,28.0,39.0,2.1,0.2,0.1,2.8,0.4,0.1,0.3,0.3,1.5,1.2,1.0,1.1,0.2,0.1,0.1,0.1,0.5,0.5,0.8,0.5,0.2,0.5,6.0,9.0,4.0,15.0,5.0,6.0,2.0,16.0,7.0,12.0,6.0,0.2,8.0,10.0,3.0,2.0,1.0,9.0,2.0,11.0,4.0,1.0,6.0,18.0,24.0,15.0,32.0,14.0,17.0,9.0,26.0,13.0,30.0,21.0,0.2,15.0,20.0,11.0,9.0,6.0,29.0,4.0,26.0,7.0,7.0,16.0,3.0,17.0,2.0,2.0,8.0,5.0,3.0,8.0
2018-01-04 13:00:00,2.0,1.0,1.0,1.0,2.0,2.0,13.0,2.0,7.0,9.0,2.0,9.0,7.0,5.0,4.0,11.0,9.0,2.0,1.0,6.0,9.0,4.0,16.0,2.0,25.0,26.0,15.0,38.0,24.0,29.0,12.0,20.0,25.0,48.0,37.0,24.0,27.0,25.0,10.0,10.0,10.0,45.0,6.0,37.0,10.0,10.0,24.0,40.0,39.0,49.0,25.0,37.0,28.0,41.0,41.0,54.0,31.0,35.0,24.0,26.0,41.0,45.0,46.0,40.0,25.0,56.0,35.0,44.0,38.0,41.0,2.5,0.1,0.1,2.6,0.3,0.1,0.3,0.4,1.4,1.2,0.9,1.1,0.2,0.1,0.1,0.1,0.5,0.5,0.7,0.5,0.2,0.5,5.0,7.0,3.0,9.0,5.0,6.0,2.0,6.0,8.0,12.0,9.0,6.0,8.0,6.0,2.0,2.0,1.0,10.0,1.0,9.0,3.0,2.0,5.0,17.0,16.0,10.0,24.0,17.0,20.0,9.0,11.0,14.0,30.0,24.0,15.0,15.0,15.0,7.0,7.0,8.0,29.0,4.0,23.0,5.0,8.0,15.0,2.0,17.0,1.0,1.0,12.0,3.0,5.0,8.0
2018-01-04 14:00:00,2.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,9.0,9.0,2.0,4.0,9.0,7.0,2.0,10.0,6.0,2.0,2.0,8.0,9.0,5.0,9.0,9.0,22.0,22.0,14.0,36.0,23.0,18.0,12.0,10.0,28.0,56.0,36.0,26.0,20.0,22.0,10.0,9.0,11.0,34.0,6.0,40.0,10.0,8.0,15.0,49.0,46.0,50.0,31.5,37.0,40.0,41.0,49.0,54.0,28.0,34.0,35.0,31.0,41.0,47.0,45.0,40.0,33.0,56.0,35.0,43.0,45.0,52.0,0.9,0.1,0.1,3.1,0.4,0.1,0.4,0.3,1.4,1.2,0.9,1.1,0.2,0.1,0.1,0.1,0.5,0.5,0.7,0.5,0.2,0.5,6.0,5.0,3.0,8.0,5.0,3.0,2.0,3.0,8.0,13.0,8.0,6.0,5.0,6.0,2.0,2.0,2.0,7.0,1.0,10.0,3.0,1.0,4.0,13.0,15.0,9.0,25.0,15.0,13.0,9.0,5.0,15.0,36.0,24.0,16.0,13.0,14.0,7.0,6.0,8.0,23.0,3.0,25.0,5.0,6.0,10.0,5.0,6.0,3.0,2.0,10.0,5.0,20.0,8.0
2018-01-04 15:00:00,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,6.0,6.0,3.0,1.0,12.0,3.0,1.0,11.0,5.0,4.0,3.0,3.0,6.0,5.0,5.0,5.0,18.0,20.0,14.0,33.0,16.0,16.0,12.0,12.0,22.0,36.0,35.0,20.0,16.0,21.0,10.0,9.0,8.0,26.0,6.0,32.0,9.0,8.0,15.0,50.0,45.0,49.0,38.5,50.0,46.0,42.0,45.0,22.0,35.0,37.0,40.0,38.0,43.0,47.0,47.0,48.0,38.5,56.0,37.0,50.0,47.0,52.0,0.7,0.1,0.1,2.5,0.3,0.1,0.2,0.3,1.4,1.2,1.0,1.1,0.2,0.1,0.1,0.1,0.5,0.5,0.7,0.5,0.2,0.5,4.0,4.0,3.0,7.0,4.0,3.0,2.0,3.0,6.0,5.0,8.0,5.0,4.0,5.0,2.0,2.0,1.0,5.0,1.0,6.0,3.0,1.0,4.0,12.0,14.0,10.0,22.0,10.0,11.0,9.0,7.0,13.0,29.0,24.0,13.0,10.0,12.0,7.0,6.0,6.0,19.0,4.0,22.0,5.0,6.0,10.0,8.0,11.0,3.0,2.0,8.0,5.0,19.0,4.0
2018-01-04 16:00:00,2.0,1.0,38.0,1.0,2.0,2.0,11.0,8.0,2.0,4.0,7.0,1.0,5.0,2.0,1.0,12.0,2.0,2.0,2.0,8.0,6.0,11.0,18.0,13.0,18.0,23.0,13.0,31.0,15.0,16.0,10.0,17.0,2.0,33.0,29.0,22.0,16.0,19.0,10.0,10.0,6.0,30.0,8.0,37.0,8.0,7.0,12.0,48.0,43.0,51.0,36.5,49.0,50.0,46.0,38.0,57.0,37.0,41.0,42.0,41.0,44.0,47.0,47.0,53.0,39.0,53.0,33.0,49.0,49.0,59.0,0.8,0.1,0.1,2.6,0.3,0.1,0.2,0.3,1.4,1.2,1.0,1.1,0.2,0.1,0.1,0.1,0.5,0.5,0.7,0.5,0.2,0.5,3.0,4.0,2.0,6.0,2.0,4.0,2.0,4.0,38.0,4.0,6.0,4.0,4.0,5.0,2.0,2.0,1.0,7.0,2.0,6.0,2.0,1.0,3.0,13.0,17.0,10.0,22.0,11.0,10.0,8.0,10.0,38.0,27.0,21.0,16.0,11.0,12.0,7.0,7.0,4.0,20.0,5.0,28.0,5.0,5.0,7.0,5.0,6.0,1.0,2.0,5.0,13.0,12.0,4.0
2018-01-04 17:00:00,2.0,1.0,1.0,1.0,1.0,2.0,3.0,12.0,5.0,6.0,11.0,5.0,7.0,11.0,3.0,8.0,2.0,5.0,6.0,2.0,18.0,10.0,15.0,14.0,27.0,23.0,22.0,26.0,22.0,18.0,11.0,9.0,2.0,43.0,35.0,24.0,24.0,25.0,14.0,15.0,7.0,49.0,8.0,51.0,10.0,7.0,13.0,41.0,40.0,42.0,36.0,42.0,46.0,51.0,49.0,52.0,31.0,35.0,38.0,35.0,38.0,44.0,41.0,53.0,25.0,51.0,24.0,41.0,46.0,56.0,2.1,0.1,0.1,2.5,0.3,0.1,0.2,0.2,1.4,1.2,1.0,1.1,0.2,0.1,0.1,0.1,0.5,0.5,0.7,0.5,0.2,0.5,4.0,3.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,5.0,7.0,3.0,4.0,5.0,1.0,2.0,1.0,9.0,1.0,9.0,3.0,1.0,3.0,22.0,19.0,18.0,21.0,17.0,13.0,8.0,6.0,1.0,35.0,25.0,19.0,18.0,17.0,12.0,12.0,5.0,36.0,6.0,38.0,6.0,5.0,9.0,3.0,10.0,2.0,2.0,8.0,10.0,9.0,4.0
2018-01-04 18:00:00,2.0,1.0,1.0,1.0,2.0,2.0,3.0,9.0,7.0,3.0,5.0,7.0,7.0,16.0,6.0,15.0,6.0,4.0,11.0,4.0,22.0,14.0,14.0,18.0,38.0,50.0,28.0,34.0,36.0,27.0,11.0,29.0,41.0,50.0,41.0,33.0,50.0,37.0,17.0,18.0,7.0,81.0,9.0,88.0,13.0,8.0,22.0,28.0,23.0,35.0,28.0,30.0,33.0,46.0,39.0,46.0,22.0,29.0,29.0,12.0,29.0,39.0,38.0,52.0,11.5,48.0,7.0,34.0,44.0,45.0,2.2,0.1,0.1,3.3,0.3,0.1,0.3,0.2,1.4,1.2,1.0,1.1,0.2,0.1,0.1,0.1,0.5,0.5,0.7,0.5,0.2,0.5,3.0,7.0,2.0,3.0,4.0,4.0,1.0,7.0,8.0,4.0,7.0,4.0,13.0,7.0,1.0,2.0,1.0,20.0,1.0,21.0,2.0,1.0,4.0,33.0,39.0,25.0,29.0,29.0,22.0,9.0,19.0,29.0,44.0,31.0,28.0,31.0,27.0,15.0,15.0,5.0,51.0,7.0,56.0,10.0,6.0,16.0,8.0,5.0,7.0,2.0,5.0,7.0,6.0,7.0
2018-01-04 19:00:00,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0,12.0,6.0,2.0,3.0,13.0,13.0,10.0,24.0,7.0,10.0,11.0,7.0,18.0,14.0,22.0,20.0,37.0,49.0,27.0,42.0,36.0,41.0,7.0,18.0,48.0,71.0,47.0,38.0,66.0,46.0,18.0,21.0,8.0,117.0,12.0,101.0,18.0,9.0,22.0,27.0,17.0,33.0,21.0,31.0,21.0,64.0,46.0,43.0,11.0,26.0,26.0,7.0,20.0,35.0,32.0,46.0,2.0,45.0,5.0,26.0,36.0,43.0,2.2,0.1,0.1,4.6,0.4,0.1,0.4,0.3,1.4,1.2,1.0,1.1,0.2,0.1,0.1,0.1,0.5,0.4,0.7,0.5,0.2,0.6,4.0,4.0,2.0,5.0,5.0,6.0,1.0,2.0,9.0,8.0,8.0,5.0,22.0,9.0,1.0,2.0,1.0,35.0,2.0,27.0,3.0,1.0,4.0,31.0,43.0,24.0,35.0,29.0,32.0,5.0,14.0,34.0,58.0,35.0,31.0,32.0,33.0,16.0,18.0,6.0,64.0,9.0,59.0,13.0,7.0,16.0,8.0,3.0,10.0,3.0,8.0,7.0,11.0,8.0
2018-01-04 20:00:00,2.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,14.0,8.0,1.0,1.0,11.0,16.0,13.0,22.0,8.0,7.0,10.0,8.0,17.0,13.0,17.0,20.0,44.0,47.0,42.0,53.0,33.0,38.0,7.0,19.0,77.0,60.0,53.0,44.0,62.0,47.0,22.0,37.0,10.0,82.0,13.0,96.0,19.0,8.0,32.0,20.0,16.0,20.0,12.0,33.0,22.0,64.0,46.0,27.0,14.0,21.0,22.0,8.0,18.0,32.0,18.0,42.0,4.5,45.0,4.0,24.0,35.0,35.0,2.0,0.1,0.1,2.3,0.4,0.1,0.4,0.3,1.5,1.2,0.9,1.1,0.2,0.1,0.1,0.1,0.5,0.4,0.7,0.5,0.2,0.6,4.0,4.0,4.0,6.0,4.0,6.0,1.0,3.0,16.0,5.0,9.0,6.0,23.0,8.0,1.0,3.0,1.0,18.0,2.0,26.0,3.0,1.0,5.0,37.0,42.0,36.0,44.0,27.0,29.0,5.0,15.0,52.0,53.0,39.0,35.0,28.0,34.0,20.0,33.0,8.0,55.0,10.0,57.0,14.0,6.0,25.0,6.0,10.0,5.0,6.0,9.0,8.0,14.0,10.0
2018-01-04 21:00:00,2.0,1.0,1.0,1.0,1.0,2.0,16.0,7.0,5.0,9.0,4.0,5.0,9.0,11.0,8.0,16.0,9.0,7.0,12.0,5.0,14.0,14.0,15.0,13.0,43.0,35.0,40.0,51.0,38.0,24.0,9.0,66.0,57.0,70.0,41.0,35.0,39.0,49.0,15.0,31.0,12.0,74.0,12.0,85.0,17.0,9.0,30.0,21.0,25.0,19.0,12.5,31.0,31.0,57.0,20.0,31.0,10.0,28.0,28.0,6.0,19.0,34.0,22.0,39.0,4.5,45.0,4.0,25.0,33.0,35.0,1.6,0.1,0.1,2.4,0.4,0.1,0.4,0.3,1.4,1.2,1.0,1.1,0.2,0.1,0.1,0.1,0.5,0.5,0.8,0.5,0.2,0.6,4.0,2.0,4.0,5.0,4.0,3.0,1.0,15.0,9.0,8.0,6.0,4.0,10.0,9.0,1.0,3.0,1.0,14.0,2.0,20.0,2.0,1.0,5.0,38.0,32.0,35.0,44.0,32.0,20.0,7.0,44.0,43.0,59.0,32.0,29.0,23.0,35.0,13.0,27.0,10.0,52.0,9.0,55.0,13.0,7.0,23.0,5.0,10.0,5.0,4.0,11.0,4.0,2.0,7.0
2018-01-04 22:00:00,2.0,1.0,1.0,1.0,2.0,1.0,8.0,14.0,8.0,5.0,10.0,9.0,19.0,4.0,7.0,13.0,8.0,6.0,6.0,12.0,16.0,19.0,13.0,9.0,31.0,36.0,27.0,45.0,45.0,25.0,15.0,43.0,79.0,65.0,30.0,33.0,48.0,30.0,13.0,19.0,9.0,65.0,9.0,51.0,15.0,10.0,18.0,30.0,20.0,33.0,15.0,24.0,28.0,40.0,24.0,15.0,10.0,37.0,30.0,5.0,30.0,36.0,34.0,41.0,5.5,44.0,10.0,30.0,35.0,45.0,0.9,0.1,0.1,1.4,0.4,0.1,0.2,0.2,1.4,1.2,1.1,1.1,0.2,0.1,0.1,0.1,0.5,0.5,0.8,0.5,0.2,0.6,2.0,2.0,2.0,3.0,4.0,2.0,1.0,7.0,18.0,6.0,4.0,4.0,18.0,5.0,1.0,1.0,1.0,10.0,1.0,7.0,3.0,1.0,3.0,27.0,33.0,24.0,40.0,39.0,22.0,12.0,32.0,52.0,55.0,24.0,27.0,21.0,23.0,11.0,17.0,7.0,50.0,7.0,41.0,11.0,8.0,14.0,6.0,7.0,7.0,5.0,11.0,5.0,2.0,9.0
2018-01-04 23:00:00,2.0,1.0,1.0,1.0,2.0,1.0,5.0,10.0,6.0,4.0,7.0,8.0,6.0,2.0,6.0,16.0,6.0,4.0,3.0,9.0,10.0,10.0,11.0,3.0,23.0,25.0,18.0,34.0,22.0,15.0,17.0,25.0,32.0,43.0,28.0,34.0,52.0,22.0,22.0,17.0,9.0,41.0,8.0,33.0,12.0,10.0,13.0,35.0,28.0,40.0,20.5,44.0,38.0,31.0,30.0,31.0,23.0,39.0,31.0,3.0,36.0,26.0,36.0,41.0,13.0,52.0,20.0,35.0,39.0,51.0,0.9,0.2,0.1,0.9,0.4,0.1,0.2,0.2,1.4,1.2,1.0,1.1,0.2,0.1,0.1,0.1,0.5,0.5,0.7,0.5,0.2,0.5,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,5.0,5.0,21.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,20.0,23.0,16.0,31.0,20.0,13.0,15.0,20.0,25.0,40.0,21.0,27.0,20.0,18.0,20.0,15.0,7.0,36.0,5.0,29.0,8.0,8.0,10.0,4.0,8.0,6.0,10.0,10.0,4.0,4.0,9.0
2018-01-05 00:00:00,2.0,1.0,1.0,1.0,2.0,1.0,12.0,3.0,5.0,3.0,5.0,9.0,11.0,4.0,5.0,13.0,5.0,4.0,6.0,5.0,10.0,7.0,10.0,8.0,17.0,20.0,11.0,20.0,13.0,9.0,16.0,19.0,31.0,44.0,27.0,22.0,29.0,15.0,19.0,9.0,9.0,21.0,6.0,24.0,8.0,8.0,14.0,41.0,34.0,49.0,33.0,52.0,49.0,32.0,29.0,27.0,21.0,41.0,40.0,3.0,42.0,27.0,47.0,43.0,27.0,57.0,27.0,38.0,47.0,49.0,0.7,0.2,0.1,0.8,0.3,0.1,0.2,0.2,1.4,1.2,1.0,1.1,0.2,0.1,0.1,0.1,0.5,0.5,0.7,0.5,0.2,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,4.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,14.0,18.0,9.0,18.0,10.0,7.0,14.0,16.0,24.0,41.0,20.0,16.0,15.0,12.0,17.0,7.0,7.0,19.0,4.0,21.0,6.0,6.0,11.0,3.0,7.0,2.0,11.0,8.0,2.0,8.0,2.0
2018-01-05 01:00:00,2.0,1.0,1.0,1.0,2.0,1.0,12.0,7.0,2.0,2.0,13.0,12.0,19.0,2.0,4.0,10.0,9.0,8.0,6.0,9.0,4.0,3.0,6.0,5.0,11.0,15.0,9.0,19.0,10.0,7.0,14.0,14.0,41.0,33.0,25.0,10.0,29.0,11.0,12.0,8.0,7.0,14.0,5.0,22.0,7.0,9.0,12.0,48.0,38.0,52.0,35.5,56.0,53.0,31.0,30.0,14.0,29.0,43.0,48.0,4.0,46.0,38.0,47.0,50.0,38.0,58.0,29.0,44.0,50.0,53.0,0.5,0.1,0.1,0.6,0.3,0.1,0.2,0.2,1.4,1.2,1.0,1.1,0.2,0.1,0.1,0.1,0.4,0.5,0.7,0.5,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,5.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,9.0,13.0,7.0,17.0,8.0,5.0,12.0,11.0,31.0,31.0,18.0,8.0,17.0,9.0,10.0,6.0,5.0,12.0,3.0,19.0,5.0,7.0,7.0,2.0,4.0,3.0,13.0,5.0,2.0,7.0,2.0
2018-01-05 02:00:00,2.0,1.0,1.0,1.0,2.0,2.0,17.0,3.0,1.0,2.0,20.0,14.0,20.0,8.0,8.0,18.0,21.0,11.0,7.0,5.0,6.0,9.0,2.0,10.0,10.0,9.0,7.0,11.0,6.0,6.0,12.0,10.0,39.0,18.0,23.0,7.0,13.0,9.0,7.0,7.0,6.0,12.0,4.0,16.0,5.0,8.0,1.0,50.0,47.0,55.0,44.0,63.0,53.0,34.0,33.0,11.0,47.0,46.0,53.0,20.0,49.0,46.0,50.0,56.0,45.0,63.0,39.0,44.0,50.0,1.0,0.5,0.1,0.1,0.6,0.3,0.1,0.2,0.1,1.4,1.2,1.1,1.1,0.2,0.1,0.1,0.1,0.4,0.5,0.7,0.5,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,8.0,7.0,5.0,9.0,4.0,4.0,10.0,8.0,28.0,16.0,16.0,5.0,10.0,6.0,5.0,5.0,4.0,10.0,2.0,14.0,3.0,6.0,50.0,1.0,2.0,1.0,14.0,1.0,1.0,1.0,1.0
