,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_42,ensayo_44,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
2018-10-03 16:00:00,1.0,1.0,1.0,2.0,1.0,2.0,15.0,15.0,11.0,23.0,1.0,4.0,19.0,15.0,24.0,4.0,44.0,14.0,12.0,12.0,21.0,2.0,33.0,28.0,22.0,28.0,24.0,9.0,8.0,16.0,3.0,29.0,22.0,62.0,31.0,26.0,6.0,33.0,35.0,25.0,3.0,18.0,8.0,15.0,23.0,17.0,8.0,100.0,80.0,81.0,92.0,109.0,91.0,87.0,87.0,95.0,75.0,89.0,80.0,94.0,75.0,71.0,75.0,98.0,93.0,103.0,101.0,88.0,17.0,93.0,1.2,0.1,0.3,1.1,0.1,0.1,0.1,0.2,1.4,1.3,1.3,1.3,0.1,0.1,0.2,0.1,0.5,0.2,0.4,0.4,0.1,0.6,2.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,5.0,15.0,5.0,4.0,1.0,5.0,4.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,18.0,23.0,20.0,7.0,6.0,12.0,1.0,20.0,15.0,39.0,23.0,20.0,4.0,25.0,30.0,21.0,1.0,13.0,6.0,13.0,17.0,14.0,6.0,5.0,9.0,1.0,4.0,7.0,5.0,1.0,9.0
2018-10-03 17:00:00,1.0,1.0,1.0,2.0,1.0,2.0,13.0,9.0,9.0,26.0,3.0,5.0,27.0,13.0,20.0,2.0,20.0,11.0,13.0,4.0,17.0,4.0,32.0,24.0,34.0,32.0,24.0,11.0,10.0,17.0,3.0,39.0,26.0,78.0,26.0,52.0,7.0,36.0,25.0,22.0,3.0,26.0,11.0,23.0,17.0,16.0,23.0,91.0,79.0,77.0,94.0,105.0,88.0,91.0,77.0,88.0,65.0,89.0,61.0,97.0,66.0,75.0,77.0,98.0,82.5,103.0,96.0,90.0,75.0,84.0,1.8,0.1,0.7,1.3,0.1,0.1,0.1,0.2,1.4,1.3,1.3,1.3,0.1,0.1,0.2,0.1,0.5,0.2,0.4,0.4,0.1,0.6,4.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,4.0,14.0,4.0,10.0,1.0,5.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,27.0,29.0,21.0,9.0,8.0,15.0,1.0,30.0,21.0,57.0,20.0,37.0,5.0,28.0,22.0,19.0,1.0,20.0,9.0,21.0,14.0,14.0,18.0,3.0,4.0,9.0,3.0,6.0,6.0,19.0,7.0
2018-10-03 18:00:00,1.0,1.0,1.0,2.0,1.0,2.0,11.0,24.0,10.0,22.0,6.0,9.0,26.0,17.0,11.0,6.0,15.0,9.0,10.0,5.0,23.0,5.0,30.0,34.0,76.0,60.0,35.0,16.0,41.0,35.0,5.0,58.0,52.0,118.0,45.0,120.0,20.0,122.0,24.0,27.0,4.0,32.0,21.0,32.0,38.0,14.0,25.0,55.0,53.0,67.0,91.0,76.0,79.0,98.0,57.0,61.0,35.0,72.0,38.0,83.0,23.0,69.0,68.0,99.0,76.0,87.0,81.0,72.0,76.0,79.0,2.9,0.1,1.3,1.5,0.1,0.1,0.2,0.2,1.4,1.3,1.3,1.3,0.1,0.1,0.2,0.1,0.7,0.2,0.4,0.4,0.1,0.6,9.0,4.0,1.0,1.0,7.0,4.0,1.0,8.0,5.0,23.0,5.0,33.0,2.0,28.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,62.0,54.0,33.0,14.0,30.0,30.0,3.0,46.0,44.0,83.0,37.0,70.0,17.0,79.0,22.0,25.0,2.0,29.0,19.0,30.0,34.0,12.0,22.0,1.0,6.0,6.0,3.0,5.0,5.0,18.0,8.0
2018-10-03 19:00:00,1.0,2.0,2.0,2.0,1.0,2.0,17.0,34.0,16.0,37.0,8.0,23.0,48.0,25.0,21.0,8.0,31.0,12.0,19.0,3.0,33.0,18.0,46.0,36.0,171.0,123.0,120.0,40.0,144.0,68.0,7.0,200.0,227.0,276.0,113.0,381.0,33.0,218.0,47.0,60.0,5.0,192.0,36.0,92.0,113.0,25.0,52.0,6.0,11.0,23.0,69.0,6.0,29.0,99.0,13.0,7.0,2.0,25.0,4.0,57.0,1.0,50.0,35.0,101.0,19.5,66.0,27.0,19.0,58.0,52.0,4.0,0.1,4.2,2.2,0.2,0.1,0.7,0.2,1.5,1.4,1.5,1.3,0.1,0.1,0.4,0.1,0.9,0.2,0.7,0.5,0.1,0.6,41.0,18.0,25.0,1.0,30.0,5.0,1.0,58.0,76.0,95.0,15.0,166.0,1.0,69.0,5.0,1.0,1.0,59.0,2.0,10.0,20.0,1.0,3.0,108.0,96.0,81.0,38.0,98.0,60.0,5.0,111.0,111.0,131.0,90.0,126.0,31.0,112.0,39.0,58.0,3.0,102.0,33.0,78.0,82.0,23.0,48.0,5.0,9.0,6.0,5.0,13.0,10.0,21.0,17.0
2018-10-03 20:00:00,3.0,2.0,2.0,3.0,1.0,2.0,22.0,28.0,26.0,29.0,14.0,36.0,53.0,33.0,42.0,12.0,56.0,15.0,20.0,36.0,55.0,15.0,100.0,40.0,220.0,93.0,336.0,54.0,190.0,80.0,11.0,147.0,227.0,265.0,160.0,603.0,20.0,389.0,126.0,124.0,10.0,298.0,20.0,203.0,109.0,24.0,98.0,2.0,15.0,2.0,53.0,5.0,9.0,89.0,23.0,3.0,1.0,16.0,4.0,65.0,1.0,9.0,8.0,91.0,1.0,75.0,2.0,14.0,48.0,22.0,8.5,0.1,12.6,3.7,0.2,0.1,1.9,0.4,1.6,1.4,1.4,1.4,0.1,0.1,0.3,0.1,1.0,0.2,0.6,0.6,0.1,0.6,68.0,4.0,135.0,1.0,60.0,8.0,1.0,41.0,81.0,90.0,35.0,298.0,1.0,168.0,28.0,21.0,1.0,115.0,2.0,62.0,20.0,1.0,14.0,116.0,88.0,129.0,52.0,97.0,68.0,9.0,84.0,104.0,128.0,106.0,146.0,18.0,131.0,83.0,91.0,8.0,122.0,17.0,109.0,78.0,22.0,76.0,7.0,15.0,5.0,18.0,27.0,16.0,17.0,20.0
2018-10-03 21:00:00,3.0,2.0,1.0,4.0,1.0,2.0,27.0,23.0,36.0,29.0,8.0,26.0,46.0,29.0,55.0,17.0,68.0,23.0,27.0,36.0,60.0,14.0,105.0,40.0,284.0,92.0,361.0,64.0,114.0,45.0,6.0,44.0,80.0,279.0,76.0,335.0,25.0,390.0,282.0,208.0,10.0,241.0,19.0,272.0,102.0,22.0,121.0,2.0,15.0,2.0,37.0,10.0,31.0,84.0,48.0,13.0,1.0,39.0,3.0,49.0,1.0,1.0,4.0,91.0,1.0,74.0,2.0,16.0,41.0,10.0,7.9,0.1,4.7,5.2,0.1,0.1,0.6,0.8,1.5,1.4,1.3,1.4,0.1,0.1,0.2,0.1,1.1,0.2,0.4,0.7,0.1,0.6,112.0,8.0,150.0,2.0,29.0,2.0,1.0,2.0,10.0,99.0,6.0,143.0,1.0,171.0,115.0,69.0,1.0,89.0,1.0,106.0,22.0,1.0,25.0,113.0,80.0,132.0,61.0,70.0,43.0,4.0,41.0,65.0,127.0,67.0,115.0,23.0,128.0,106.0,103.0,8.0,105.0,17.0,109.0,69.0,20.0,83.0,16.0,19.0,3.0,10.0,34.0,18.0,16.0,24.0
2018-10-03 22:00:00,7.0,1.0,1.0,5.0,1.0,2.0,29.0,18.0,38.0,27.0,8.0,27.0,55.0,25.0,51.0,17.0,60.0,23.0,40.0,18.0,42.0,16.0,90.0,34.0,121.0,72.0,280.0,8.0,43.0,35.0,3.0,54.0,131.0,312.0,57.0,237.0,26.0,242.0,163.0,271.0,7.0,135.0,17.0,80.0,89.0,22.0,138.0,4.0,21.0,2.0,70.0,23.0,40.0,81.0,45.0,2.0,1.0,49.0,2.0,39.0,1.0,1.0,4.0,89.0,5.0,66.0,14.0,14.0,36.0,9.0,8.8,0.1,4.2,5.4,0.1,0.1,0.5,1.0,1.6,1.3,1.4,1.4,0.1,0.1,0.2,0.1,0.7,0.2,0.5,0.8,0.1,0.6,27.0,5.0,107.0,1.0,2.0,1.0,1.0,6.0,36.0,123.0,3.0,88.0,2.0,89.0,46.0,107.0,1.0,32.0,1.0,9.0,17.0,1.0,39.0,80.0,64.0,117.0,6.0,41.0,33.0,1.0,44.0,77.0,124.0,52.0,102.0,23.0,106.0,94.0,107.0,5.0,86.0,15.0,66.0,63.0,20.0,78.0,19.0,15.0,4.0,12.0,36.0,16.0,17.0,26.0
2018-10-03 23:00:00,6.0,1.0,2.0,4.0,1.0,2.0,27.0,22.0,30.0,21.0,8.0,16.0,45.0,27.0,44.0,22.0,48.0,27.0,37.0,19.0,35.0,19.0,66.0,27.0,50.0,35.0,155.0,5.0,30.0,41.0,6.0,13.0,156.0,146.0,132.0,336.0,20.0,257.0,101.0,178.0,5.0,83.0,9.0,53.0,103.0,24.0,17.0,19.0,45.0,2.0,69.0,28.0,27.0,78.0,72.0,12.0,2.0,21.0,2.0,41.0,1.0,17.0,4.0,79.0,7.0,72.0,16.0,8.0,29.0,60.0,3.7,0.1,4.8,4.8,0.1,0.1,0.9,0.9,1.5,1.3,1.4,1.5,0.1,0.1,0.3,0.1,0.6,0.3,0.4,0.7,0.1,0.6,3.0,2.0,36.0,1.0,1.0,1.0,1.0,2.0,58.0,36.0,28.0,145.0,1.0,99.0,22.0,52.0,1.0,7.0,1.0,2.0,22.0,2.0,1.0,45.0,32.0,100.0,3.0,28.0,39.0,4.0,10.0,68.0,91.0,90.0,114.0,18.0,105.0,68.0,99.0,3.0,72.0,7.0,50.0,71.0,21.0,15.0,13.0,10.0,3.0,17.0,17.0,13.0,10.0,28.0
2018-10-04 00:00:00,6.0,1.0,1.0,3.0,1.0,2.0,15.0,16.0,23.0,37.0,8.0,8.0,28.0,35.0,43.0,14.0,44.0,20.0,25.0,15.0,26.0,16.0,36.0,25.0,34.0,16.0,102.0,5.0,14.0,47.0,6.0,6.0,41.0,78.0,176.0,176.0,15.0,203.0,31.0,100.0,4.0,56.0,8.0,30.0,113.0,22.0,10.0,27.0,60.0,4.0,64.0,38.0,20.0,75.0,80.0,38.0,8.0,9.0,1.0,41.0,1.0,42.0,6.0,77.0,12.0,69.0,30.0,6.0,30.0,65.0,1.6,0.1,2.5,6.4,0.1,0.1,0.3,1.1,1.4,1.4,1.3,1.5,0.1,0.1,0.2,0.1,0.6,0.3,0.4,0.6,0.1,0.6,2.0,1.0,11.0,1.0,1.0,2.0,1.0,1.0,3.0,8.0,46.0,58.0,1.0,72.0,2.0,10.0,1.0,3.0,1.0,1.0,27.0,1.0,1.0,32.0,14.0,85.0,3.0,11.0,45.0,4.0,4.0,36.0,66.0,106.0,87.0,13.0,93.0,29.0,85.0,2.0,52.0,6.0,28.0,73.0,20.0,8.0,11.0,6.0,5.0,12.0,10.0,14.0,11.0,17.0
2018-10-04 01:00:00,6.0,1.0,1.0,4.0,1.0,2.0,9.0,9.0,18.0,42.0,14.0,1.0,23.0,30.0,38.0,9.0,26.0,15.0,24.0,4.0,22.0,8.0,19.0,18.0,29.0,10.0,29.0,7.0,11.0,41.0,8.0,10.0,38.0,100.0,94.0,137.0,12.0,111.0,13.0,42.0,3.0,27.0,7.0,29.0,109.0,26.0,30.0,28.0,66.0,44.0,59.0,37.0,16.0,71.0,69.0,33.0,9.0,14.0,2.0,44.0,1.0,59.0,31.0,75.0,33.5,66.0,24.0,6.0,33.0,48.0,1.2,0.1,1.7,6.7,0.1,0.1,0.2,1.1,1.4,1.4,1.3,1.4,0.1,0.1,0.2,0.1,0.5,0.3,0.4,0.5,0.1,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,21.0,9.0,38.0,1.0,24.0,1.0,2.0,1.0,2.0,1.0,1.0,24.0,1.0,7.0,27.0,8.0,27.0,5.0,9.0,38.0,6.0,8.0,34.0,68.0,80.0,79.0,10.0,75.0,11.0,39.0,1.0,25.0,5.0,27.0,73.0,24.0,19.0,6.0,2.0,3.0,11.0,5.0,17.0,4.0,6.0
2018-10-04 02:00:00,4.0,1.0,1.0,4.0,1.0,2.0,2.0,13.0,22.0,28.0,1.0,3.0,16.0,19.0,33.0,7.0,12.0,11.0,14.0,6.0,12.0,19.0,12.0,22.0,21.0,8.0,14.0,6.0,12.0,23.0,7.0,12.0,30.0,53.0,65.0,81.0,10.0,55.0,10.0,19.0,3.0,22.0,6.0,22.0,76.0,28.0,10.0,33.0,66.0,59.0,61.0,32.0,26.0,76.0,65.0,33.0,21.0,28.0,4.0,43.0,11.0,63.0,48.0,72.0,37.5,65.0,29.0,9.0,30.0,56.0,1.1,0.1,2.2,6.1,0.1,0.1,0.2,0.8,1.4,1.4,1.3,1.4,0.1,0.1,0.2,0.1,0.5,0.3,0.4,0.4,0.1,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,10.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,19.0,6.0,12.0,4.0,10.0,21.0,5.0,9.0,26.0,49.0,58.0,66.0,8.0,47.0,8.0,17.0,1.0,20.0,4.0,20.0,61.0,26.0,8.0,3.0,5.0,1.0,8.0,3.0,8.0,6.0,1.0
2018-10-04 03:00:00,3.0,1.0,1.0,4.0,1.0,2.0,4.0,13.0,22.0,22.0,1.0,13.0,16.0,17.0,23.0,12.0,17.0,6.0,12.0,2.0,8.0,15.0,11.0,15.0,20.0,18.0,14.0,6.0,12.0,21.0,7.0,10.0,46.0,44.0,39.0,58.0,9.0,36.0,9.0,19.0,3.0,23.0,7.0,28.0,66.0,25.0,9.0,35.0,52.0,59.0,60.0,28.0,25.0,70.0,67.0,19.0,22.0,46.0,10.0,38.0,23.0,64.0,46.0,71.0,34.5,58.0,21.0,8.0,26.0,54.0,2.7,0.1,1.8,5.4,0.4,0.1,0.2,0.6,1.4,1.4,1.3,1.4,0.1,0.1,0.2,0.1,0.5,0.3,0.4,0.4,0.1,0.6,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,18.0,15.0,12.0,4.0,10.0,19.0,5.0,8.0,37.0,42.0,34.0,52.0,7.0,31.0,7.0,17.0,1.0,21.0,5.0,26.0,58.0,23.0,7.0,3.0,10.0,6.0,10.0,7.0,7.0,11.0,4.0
2018-10-04 04:00:00,3.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,19.0,18.0,3.0,4.0,14.0,13.0,16.0,9.0,14.0,9.0,7.0,5.0,12.0,13.0,14.0,19.0,21.0,18.0,16.0,6.0,10.0,14.0,7.0,20.0,44.0,42.0,39.0,49.0,9.0,44.0,11.0,20.0,3.0,34.0,6.0,35.0,55.0,22.0,14.0,35.0,48.0,57.0,56.0,28.0,30.0,70.0,60.0,15.0,19.0,46.0,12.0,35.0,17.0,62.0,43.0,72.0,20.5,60.0,15.0,8.0,29.0,51.0,1.8,0.1,1.9,4.5,0.1,0.1,0.2,0.4,1.4,1.4,1.4,1.4,0.1,0.1,0.2,0.1,0.5,0.3,0.4,0.4,0.1,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,19.0,16.0,14.0,4.0,8.0,12.0,5.0,16.0,36.0,40.0,34.0,46.0,7.0,37.0,8.0,18.0,1.0,31.0,4.0,33.0,48.0,20.0,12.0,4.0,9.0,7.0,6.0,10.0,9.0,10.0,7.0
2018-10-04 05:00:00,3.0,1.0,1.0,4.0,1.0,2.0,6.0,10.0,16.0,13.0,6.0,12.0,17.0,14.0,17.0,12.0,17.0,7.0,10.0,7.0,14.0,12.0,21.0,16.0,48.0,52.0,28.0,7.0,14.0,28.0,7.0,48.0,110.0,68.0,62.0,77.0,20.0,86.0,17.0,26.0,3.0,61.0,7.0,41.0,66.0,19.0,14.0,17.0,26.0,43.0,53.0,23.0,17.0,60.0,44.0,3.0,5.0,30.0,5.0,25.0,4.0,53.0,36.0,72.0,6.5,59.0,7.0,9.0,28.0,51.0,2.3,0.1,2.5,4.2,0.2,0.1,0.2,0.4,1.5,1.4,1.3,1.4,0.1,0.1,0.2,0.1,0.6,0.3,0.4,0.4,0.1,0.6,8.0,11.0,1.0,1.0,1.0,3.0,1.0,11.0,37.0,8.0,6.0,14.0,3.0,21.0,1.0,1.0,1.0,10.0,1.0,2.0,10.0,1.0,1.0,36.0,35.0,26.0,5.0,11.0,25.0,5.0,31.0,53.0,56.0,52.0,55.0,16.0,53.0,15.0,24.0,1.0,45.0,5.0,38.0,50.0,17.0,11.0,4.0,10.0,6.0,8.0,13.0,7.0,9.0,6.0
2018-10-04 06:00:00,4.0,1.0,2.0,4.0,1.0,2.0,11.0,23.0,17.0,20.0,15.0,20.0,18.0,17.0,17.0,15.0,27.0,11.0,13.0,5.0,20.0,21.0,24.0,17.0,57.0,118.0,49.0,12.0,14.0,66.0,6.0,150.0,219.0,116.0,93.0,138.0,31.0,150.0,29.0,69.0,4.0,72.0,9.0,82.0,86.0,19.0,63.0,15.0,4.0,25.0,50.0,20.0,4.0,62.0,16.0,1.0,2.0,15.0,2.0,18.0,1.0,41.0,11.0,71.0,7.0,58.0,1.0,8.0,25.0,31.0,5.7,0.1,3.0,4.0,1.4,0.1,0.4,0.4,1.5,1.4,1.4,1.4,0.1,0.1,0.3,0.1,0.6,0.3,0.6,0.5,0.1,0.6,11.0,38.0,2.0,1.0,2.0,15.0,1.0,49.0,101.0,32.0,15.0,48.0,5.0,54.0,1.0,7.0,1.0,16.0,2.0,22.0,21.0,1.0,17.0,41.0,60.0,46.0,10.0,11.0,43.0,4.0,75.0,65.0,67.0,70.0,65.0,24.0,67.0,27.0,58.0,2.0,48.0,6.0,48.0,55.0,17.0,37.0,3.0,13.0,6.0,9.0,9.0,8.0,8.0,7.0
2018-10-04 07:00:00,5.0,1.0,2.0,3.0,1.0,2.0,45.0,25.0,19.0,23.0,18.0,21.0,26.0,22.0,26.0,14.0,48.0,11.0,17.0,15.0,25.0,9.0,29.0,24.0,63.0,203.0,99.0,16.0,22.0,109.0,6.0,225.0,355.0,194.0,174.0,240.0,49.0,229.0,41.0,122.0,4.0,127.0,18.0,134.0,238.0,19.0,31.0,14.0,3.0,5.0,47.0,14.0,2.0,65.0,8.0,1.0,1.0,10.0,2.0,11.0,1.0,35.0,4.0,71.0,2.0,43.0,1.0,6.0,24.0,47.0,4.5,0.1,4.2,3.7,0.3,0.1,0.8,0.5,1.5,1.3,1.4,1.4,0.1,0.1,0.3,0.1,0.6,0.3,0.7,0.6,0.1,0.6,12.0,85.0,19.0,2.0,4.0,38.0,1.0,85.0,177.0,78.0,58.0,107.0,10.0,100.0,5.0,31.0,1.0,42.0,2.0,49.0,110.0,1.0,5.0,45.0,73.0,70.0,13.0,15.0,50.0,4.0,95.0,84.0,74.0,85.0,76.0,34.0,76.0,34.0,75.0,2.0,64.0,14.0,58.0,70.0,17.0,23.0,6.0,9.0,3.0,15.0,19.0,12.0,8.0,11.0
2018-10-04 08:00:00,6.0,4.0,2.0,3.0,1.0,2.0,0.4,28.0,24.0,42.0,3.0,20.0,34.0,33.0,42.0,21.0,57.0,11.0,22.0,7.0,31.0,17.0,36.0,36.0,0.4,164.0,163.0,16.0,25.0,117.0,5.0,160.0,331.0,211.0,256.0,42.0,77.0,217.0,45.0,120.0,4.0,122.0,21.0,135.0,155.0,19.0,27.0,10.0,12.0,5.0,45.0,16.0,7.0,72.0,26.0,2.0,2.0,12.0,42.0,12.0,3.0,36.0,10.0,69.0,10.0,43.0,4.0,13.0,28.0,49.0,6.8,0.1,4.7,3.8,0.5,0.1,1.0,0.6,1.5,1.3,1.4,1.5,0.1,0.1,0.3,0.1,0.4,0.3,0.5,0.6,0.1,0.6,0.4,66.0,55.0,3.0,7.0,45.0,1.0,52.0,161.0,89.0,105.0,0.1,25.0,91.0,6.0,33.0,1.0,43.0,3.0,53.0,62.0,2.0,7.0,0.4,63.0,80.0,12.0,14.0,47.0,3.0,80.0,84.0,75.0,95.0,0.1,38.0,77.0,36.0,70.0,2.0,57.0,16.0,55.0,60.0,16.0,17.0,7.0,14.0,3.0,18.0,22.0,24.0,4.0,11.0
2018-10-04 09:00:00,5.0,1.0,2.0,3.0,1.0,2.0,0.3,23.0,28.0,41.0,7.0,21.0,27.0,42.0,46.0,38.0,37.0,12.0,24.0,12.0,29.0,36.0,38.0,18.0,0.3,42.0,126.0,13.0,18.0,80.0,7.0,72.0,205.0,177.0,184.0,149.0,67.0,170.0,41.0,112.0,4.0,109.0,32.0,92.0,55.0,19.0,24.0,0.3,47.0,13.0,51.0,27.0,18.0,76.0,51.0,9.0,6.0,23.0,149.0,25.0,9.0,43.0,17.0,65.0,19.5,32.0,16.0,36.0,39.0,52.0,5.2,76.0,5.7,4.7,0.2,76.0,1.0,0.8,1.4,1.3,1.4,1.5,0.1,0.1,0.3,0.1,0.3,0.3,0.4,0.6,0.1,0.6,0.3,10.0,37.0,2.0,5.0,27.0,0.3,20.0,88.0,66.0,66.0,47.0,20.0,62.0,8.0,31.0,1.0,39.0,6.0,31.0,15.0,2.0,5.0,0.3,27.0,70.0,10.0,10.0,38.0,0.3,41.0,70.0,76.0,82.0,61.0,36.0,75.0,29.0,65.0,2.0,50.0,22.0,45.0,32.0,15.0,16.0,14.0,28.0,16.0,19.0,26.0,13.0,1.0,7.0
2018-10-04 10:00:00,18.0,1.0,1.0,3.0,2.0,2.0,28.0,15.0,23.0,55.0,5.0,18.0,27.0,28.0,42.0,33.0,25.0,14.0,28.0,10.0,26.0,30.0,36.0,16.0,82.0,26.0,101.0,10.0,13.0,94.0,4.0,42.0,41.0,118.0,100.0,70.0,13.0,105.0,43.0,103.0,6.0,88.0,13.0,58.0,33.0,27.0,20.0,28.0,62.0,22.0,65.0,46.0,22.0,4.0,67.0,61.0,18.0,39.0,32.0,71.0,24.0,50.0,22.0,69.0,29.0,13.0,33.0,51.0,46.0,62.0,2.5,0.1,4.9,4.5,0.1,0.1,0.6,0.8,1.4,1.3,1.3,1.4,0.1,0.1,0.2,0.1,0.3,0.2,0.4,0.6,0.1,0.6,25.0,5.0,26.0,2.0,3.0,32.0,1.0,11.0,9.0,34.0,30.0,19.0,2.0,32.0,8.0,27.0,1.0,29.0,2.0,14.0,8.0,4.0,4.0,44.0,19.0,61.0,7.0,8.0,45.0,2.0,26.0,28.0,66.0,54.0,40.0,9.0,56.0,31.0,62.0,4.0,43.0,10.0,36.0,22.0,21.0,14.0,13.0,25.0,15.0,12.0,19.0,7.0,3.0,11.0
2018-10-04 11:00:00,7.0,1.0,1.0,4.0,2.0,2.0,29.0,13.0,18.0,50.0,6.0,16.0,29.0,29.0,80.0,12.0,13.0,9.0,26.0,18.0,28.0,15.0,30.0,17.0,57.0,23.0,89.0,7.0,12.0,55.0,4.0,28.0,23.0,78.0,82.0,64.0,7.0,72.0,35.0,93.0,7.0,36.0,7.0,36.0,25.0,35.0,13.0,43.0,70.0,29.0,81.0,58.0,40.0,4.0,77.0,82.0,36.0,48.0,40.0,87.0,35.0,64.0,31.0,81.0,53.5,7.0,50.0,62.0,49.0,74.0,2.0,0.1,1.0,4.0,0.1,0.1,0.2,0.6,1.4,1.3,1.3,1.6,0.1,0.1,0.2,0.1,0.4,0.2,0.4,0.8,0.1,0.6,15.0,4.0,21.0,1.0,3.0,14.0,1.0,6.0,5.0,17.0,22.0,18.0,1.0,19.0,6.0,24.0,1.0,9.0,1.0,7.0,5.0,5.0,3.0,34.0,17.0,57.0,5.0,8.0,33.0,2.0,19.0,16.0,52.0,49.0,37.0,5.0,43.0,26.0,57.0,5.0,22.0,5.0,26.0,18.0,27.0,9.0,13.0,20.0,6.0,5.0,15.0,16.0,2.0,12.0
2018-10-04 12:00:00,3.0,1.0,1.0,3.0,2.0,2.0,18.0,18.0,20.0,41.0,14.0,7.0,24.0,28.0,53.0,50.0,13.0,6.0,24.0,31.0,20.0,7.0,29.0,18.0,39.0,23.0,68.0,6.0,13.0,42.0,4.0,27.0,18.0,67.0,73.0,54.0,50.0,60.0,27.0,60.0,8.0,33.0,7.0,30.0,19.0,42.0,10.0,64.0,75.0,43.0,88.0,73.0,55.0,92.0,86.0,92.0,47.0,56.0,50.0,93.0,43.0,73.0,45.0,91.0,62.0,99.0,62.0,74.0,51.0,88.0,2.1,0.1,1.4,3.6,0.1,0.1,0.2,0.5,1.4,1.3,1.2,1.6,0.1,0.1,0.2,0.1,0.3,0.2,0.4,0.5,0.1,0.6,9.0,3.0,13.0,1.0,2.0,9.0,1.0,7.0,4.0,13.0,18.0,13.0,50.0,14.0,4.0,12.0,1.0,7.0,73.0,5.0,3.0,7.0,2.0,26.0,17.0,48.0,4.0,9.0,28.0,2.0,17.0,12.0,47.0,46.0,34.0,50.0,39.0,22.0,42.0,6.0,22.0,73.0,23.0,15.0,32.0,8.0,14.0,16.0,10.0,4.0,13.0,15.0,3.0,13.0
